scenario,vus,k6_exit,p95_ms,p99_ms,fail_rate_pct,req_per_sec,rejected_pct,process_cpu_max_pct,system_cpu_max_pct,heap_max_pct,tomcat_busy_pct,gc_pause_seconds,hikari_active_pct,hikari_pending_max,hikari_acquire_avg_ms,hikari_acquire_max_ms,hikari_usage_avg_ms,hikari_usage_max_ms,hikari_timeouts,db_applied,db_actual,count_mismatch
same-course-apply,20,0,2512.98,2581.04,0.00,5.40,0.00,4.40,4.22,49.54,7.50,0.01,100.00,4.00,564.05,607.73,1730.75,1759.00,0.00,999,999,0
